match_id,radiant_win,radiant_team,dire_team
8988816540,False,"62,20,42,63,101","69,84,54,37,145"
8988816513,False,"26,28,42,8,68","29,22,44,64,11"
8988816512,False,"94,30,36,75,126","7,88,12,62,28"
8988816485,False,"86,28,22,74,54","30,49,50,8,5"
8988816476,True,"114,136,42,5,75","53,29,14,119,8"
8988816474,True,"84,20,8,60,25","48,101,40,36,81"
8988816473,True,"26,104,82,48,83","74,27,63,135,114"
8988816464,False,"20,42,35,59,56","44,25,89,97,47"
8988816462,False,"75,37,16,20,28","25,137,11,71,121"
8988816418,True,"39,93,62,47,65","119,68,42,14,63"
8988816408,True,"74,30,57,70,68","60,9,26,49,98"
8988816392,True,"155,102,109,21,126","94,76,26,68,120"
8988816390,True,"59,83,21,2,9","49,43,30,4,3"
8988816388,True,"38,44,35,26,62","135,87,109,14,7"
8988816386,True,"110,80,1,31,20","50,56,113,15,64"
8988816385,True,"6,85,25,64,54","84,9,81,74,123"
8988816366,False,"85,13,90,71,63","84,15,104,32,35"
8988816354,True,"53,26,87,112,96","16,6,84,106,59"
8988816352,True,"35,36,73,8,71","53,128,11,121,108"
8988816351,False,"86,128,90,32,93","46,136,27,74,85"
8988816317,False,"29,11,30,48,26","75,18,47,37,99"
8988816314,False,"2,1,107,71,155","42,68,93,19,73"
8988816310,True,"102,105,11,109,7","93,69,90,76,27"
8988816307,False,"40,71,26,35,31","105,20,47,27,21"
8988816301,True,"11,7,9,97,71","105,138,135,5,25"
8988816300,False,"74,109,29,97,7","86,9,1,84,11"
8988816274,False,"137,121,9,36,114","11,100,107,86,108"
8988816247,False,"27,14,8,86,106","135,11,26,20,1"
8988816242,True,"68,26,48,70,40","64,46,20,123,22"
8988816228,False,"72,8,21,86,37","40,54,36,135,84"
8988816227,False,"99,86,26,59,6","104,85,74,9,11"
8988816225,True,"11,21,40,14,2","74,88,84,1,36"
8988816209,True,"104,128,67,86,30","28,123,48,84,120"
8988816206,True,"14,11,6,53,41","105,27,18,86,97"
8988816204,False,"29,110,36,33,12","40,86,14,52,74"
8988816199,False,"53,34,4,87,129","100,36,74,51,63"
8988816190,True,"74,76,53,13,21","128,104,14,110,36"
8988816169,False,"26,8,81,22,34","14,41,104,60,11"
8988816150,False,"28,11,9,26,1","91,155,21,96,54"
8988816143,False,"39,105,129,30,70","42,14,53,74,25"
8988816131,True,"11,15,2,63,22","25,71,75,14,67"
8988816124,True,"88,36,126,121,18","30,14,44,84,2"
8988816123,True,"54,106,42,37,62","49,13,18,85,101"
8988816112,True,"44,26,30,15,36","2,87,35,1,68"
8988816098,True,"93,110,75,25,22","84,71,35,86,33"
8988816096,True,"76,79,35,54,62","36,94,84,86,61"
8988816094,True,"105,36,93,71,90","20,128,54,107,84"
8988816089,False,"74,75,121,1,26","86,42,44,33,62"
8988816064,True,"126,84,105,54,86","93,26,14,94,91"
8988816051,False,"109,21,83,14,17","74,129,113,67,11"
8988816044,True,"112,123,23,12,90","54,91,113,59,68"
8988816013,True,"26,8,71,25,39","21,68,28,9,145"
8988816011,True,"108,98,51,136,58","96,112,9,48,114"
8988816007,True,"86,48,85,74,123","69,8,37,121,21"
8988816001,False,"63,29,14,30,59","31,99,54,71,35"
8988816000,False,"67,101,11,108,128","30,8,26,43,69"
8988815999,False,"20,104,106,6,102","87,8,93,84,9"
8988815997,True,"55,27,114,14,6","98,107,2,91,93"
8988815991,True,"108,14,128,31,8","29,48,33,2,9"
8988815987,True,"36,9,105,129,35","54,101,102,31,30"
8988815966,True,"87,112,71,68,83","26,129,6,120,64"
8988815965,False,"128,50,53,8,47","20,75,43,2,105"
8988815950,False,"88,94,2,45,46","110,76,14,42,50"
8988815925,True,"11,86,74,14,82","8,111,126,108,20"
8988815897,False,"22,59,67,97,98","50,86,106,75,11"
8988815879,True,"6,85,84,38,74","121,81,12,101,34"
8988815872,True,"5,35,96,102,14","34,62,111,21,92"
8988815863,False,"65,54,7,12,83","100,41,44,11,90"
8988815846,False,"26,21,36,99,17","107,30,46,14,49"
8988815844,True,"25,26,9,42,8","7,22,54,104,108"
8988815837,True,"7,129,126,104,6","155,14,8,35,71"
8988815790,True,"104,74,41,64,79","35,19,96,22,59"
8988815787,True,"86,96,17,1,123","21,9,58,93,104"
8988815766,False,"105,114,35,119,2","7,30,97,63,36"
8988815761,False,"135,106,48,97,111","5,76,28,100,54"
8988815723,True,"11,49,5,64,86","68,30,8,85,120"
8988815719,False,"85,49,42,6,111","121,17,135,12,131"
8988815703,False,"71,6,76,2,83","40,31,64,8,129"
8988815694,False,"111,102,123,90,110","53,86,1,19,18"
8988815687,False,"85,120,25,39,93","71,44,76,99,123"
8988815675,False,"60,14,45,113,109","86,135,93,25,136"
8988815669,False,"2,5,37,74,41","69,110,14,54,119"
8988815666,True,"26,30,36,32,83","2,109,85,35,39"
8988815659,False,"74,108,97,25,6","8,12,36,7,26"
8988815616,False,"14,107,11,86,12","17,20,5,19,9"
8988815609,True,"14,75,110,8,74","60,128,6,25,5"
8988815597,True,"93,64,74,114,90","36,57,101,5,8"
8988815593,False,"111,39,1,36,8","47,112,84,56,23"
8988815589,False,"97,35,2,63,44","36,27,37,96,94"
8988815586,True,"21,83,26,28,76","29,72,20,119,1"
8988815577,True,"105,106,8,123,104","71,14,36,5,41"
8988815575,True,"93,84,73,27,91","110,55,28,8,105"
8988815566,False,"62,11,49,105,15","30,14,42,84,74"
8988815564,False,"22,15,104,43,64","71,62,18,29,84"
8988815561,False,"25,54,42,26,123","75,36,67,9,107"
8988815550,True,"84,21,35,53,108","64,72,14,71,32"
8988815548,True,"123,42,20,25,52","93,71,138,114,96"
8988815538,True,"106,50,79,77,48","21,86,14,80,5"
8988815530,True,"67,9,57,25,87","27,2,20,11,74"
8988815527,False,"29,9,101,70,87","81,20,14,76,94"
8988815508,True,"5,123,44,74,7","31,20,98,54,17"
8988815495,False,"64,35,138,45,14","74,20,41,123,84"
8988815491,True,"104,86,74,11,87","14,35,126,53,123"
8988815453,True,"82,91,110,29,93","71,97,14,44,5"
8988815448,True,"69,79,16,33,6","68,54,27,86,85"
8988815441,True,"9,109,84,52,119","10,36,63,26,94"
8988815413,False,"11,25,126,107,28","51,18,36,67,22"
8988815388,True,"71,14,36,88,80","44,40,86,76,15"
8988815377,False,"51,42,98,8,20","128,93,6,67,36"
8988815368,False,"75,74,69,18,76","64,120,2,62,41"
8988815367,True,"105,54,36,76,14","71,93,74,5,2"
8988815337,False,"30,41,22,138,119","14,67,50,86,128"
8988815336,True,"48,53,110,74,3","44,86,30,51,52"
8988815329,True,"15,52,75,2,23","86,64,99,9,48"
8988815318,False,"15,25,101,85,91","84,5,128,44,30"
8988815304,True,"109,3,7,2,81","68,145,55,1,31"
8988815301,True,"64,49,86,97,18","53,9,94,121,60"
8988815284,False,"31,120,27,86,104","7,47,41,15,26"
8988815275,False,"110,30,8,25,2","32,21,71,81,31"
8988815274,False,"35,84,68,86,60","42,14,76,55,26"
8988815268,True,"14,22,101,19,113","86,29,90,84,95"
8988815267,False,"31,39,62,36,8","71,55,91,74,100"
8988815266,True,"16,42,34,14,45","1,27,36,64,21"
8988815265,True,"22,54,27,42,101","35,105,97,74,85"
8988815262,True,"135,5,88,45,54","76,36,155,15,64"
8988815243,False,"16,25,8,7,101","75,31,60,44,36"
8988815240,True,"87,109,5,14,42","48,59,6,123,25"
8988815238,False,"10,87,79,42,19","76,41,1,32,27"
8988815236,False,"86,120,100,44,104","42,36,27,97,70"
8988815235,False,"97,11,32,14,1","30,101,22,71,20"
8988815221,False,"101,31,44,4,71","17,14,30,19,62"
8988815220,False,"7,53,39,20,71","35,82,8,84,14"
8988815219,True,"3,95,50,74,8","33,49,44,68,62"
8988815215,False,"137,14,7,102,11","46,74,101,44,9"
8988815212,True,"28,74,85,67,88","61,62,39,111,56"
8988815208,False,"9,14,76,11,74","87,8,108,86,155"
8988815205,True,"22,9,67,108,49","57,20,21,93,2"
8988815188,True,"108,11,8,40,74","71,20,88,68,14"
8988815185,True,"36,131,119,107,56","114,85,126,97,128"
8988815161,True,"25,31,54,43,62","26,29,74,93,27"
8988815157,True,"126,74,135,14,41","13,96,27,67,86"
8988815156,False,"14,41,49,100,53","80,106,71,55,86"
8988815143,True,"41,40,21,108,64","83,103,48,57,14"
8988815137,False,"2,62,90,1,14","8,74,6,49,91"
8988815136,False,"91,30,123,29,12","107,74,31,58,54"
8988815135,True,"8,104,131,11,87","90,3,60,54,13"
8988815115,True,"74,104,128,11,62","119,90,25,145,98"
8988815112,False,"26,22,54,35,73","64,9,14,17,6"
8988815106,True,"56,26,93,102,25","74,114,48,9,84"
8988815059,True,"70,84,11,112,104","54,88,39,31,16"
8988815054,True,"145,34,3,69,119","17,36,22,68,93"
8988815047,True,"41,21,126,86,35","25,29,27,37,8"
8988815040,False,"95,53,101,42,93","25,26,44,96,35"
8988815037,False,"61,69,6,5,26","86,74,136,27,1"
8988815016,False,"119,15,2,100,6","85,41,22,16,87"
8988815009,True,"56,71,67,35,74","101,41,128,7,5"
8988815004,False,"68,8,16,51,11","96,71,26,54,35"
8988815000,True,"8,36,22,96,68","106,26,84,54,18"
8988814999,True,"60,137,54,62,105","101,6,36,17,64"
8988814997,True,"84,78,18,106,119","42,68,109,108,123"
8988814996,False,"47,54,45,15,22","23,12,119,86,35"
8988814981,True,"4,88,72,1,14","22,29,110,90,12"
8988814978,True,"48,71,13,50,110","30,1,82,29,21"
8988814971,True,"58,39,54,71,81","22,18,87,108,128"
8988814964,True,"129,49,22,11,35","84,9,2,54,93"
8988814943,False,"26,32,54,96,87","63,22,46,85,21"
8988814934,False,"88,13,85,58,7","74,71,11,17,84"
8988814932,True,"108,119,67,35,90","60,85,8,113,33"
8988814913,True,"30,41,112,45,85","6,53,97,84,57"
8988814908,True,"14,74,26,128,46","87,86,98,8,41"
8988814897,False,"44,87,155,91,76","7,131,36,12,136"
8988814895,False,"26,54,30,90,28","85,36,110,92,17"
8988814880,False,"17,40,21,8,86","12,128,123,35,2"
8988814872,True,"71,14,47,27,70","9,85,135,106,62"
8988814864,True,"97,55,48,76,85","112,41,62,34,2"
8988814863,True,"104,67,74,121,86","30,138,60,100,26"
8988814850,False,"52,73,75,11,57","20,81,123,104,84"
8988814822,True,"67,129,31,39,16","155,75,36,44,102"
8988814819,False,"42,11,26,138,87","23,36,10,84,75"
8988814813,True,"74,47,58,14,138","77,68,128,35,30"
8988814809,False,"20,4,30,93,7","112,33,16,1,36"
8988814794,True,"84,42,22,17,57","96,102,74,11,35"
8988814791,True,"31,126,26,54,60","5,35,2,44,102"
8988814789,False,"96,63,52,67,84","32,120,97,94,27"
8988814771,True,"103,54,100,27,70","74,14,99,18,79"
8988814769,True,"62,107,100,135,49","119,35,94,108,14"
8988814751,True,"8,76,108,111,101","14,107,6,96,106"
8988814750,True,"83,98,123,25,8","11,99,1,103,14"
8988814748,False,"86,64,34,29,54","21,25,28,5,96"
8988814747,True,"14,136,44,18,73","19,155,99,80,7"
8988814746,False,"88,54,11,20,74","136,91,99,145,126"
8988814726,False,"30,22,63,45,13","21,37,33,7,114"
8988814724,True,"83,29,18,34,23","73,2,108,91,96"
8988814695,True,"7,68,90,131,36","135,123,14,25,53"
8988814692,True,"54,25,14,71,21","108,26,84,44,35"
8988814680,False,"129,110,6,74,9","121,44,26,71,27"
8988814679,True,"128,84,110,36,10","11,111,33,47,15"
8988814665,False,"49,37,8,20,47","14,64,44,22,42"
8988814655,True,"11,42,39,62,107","88,9,109,14,126"
8988814651,True,"17,14,55,8,40","128,123,97,6,108"
8988814650,False,"123,14,33,51,54","30,36,53,44,26"
8988814621,False,"42,75,31,2,44","22,128,25,26,119"
8988814587,True,"54,119,31,67,7","5,2,74,63,91"
8988814584,False,"4,84,91,21,2","22,27,14,98,44"
8988814581,False,"6,94,47,85,31","2,43,138,55,136"
8988814578,True,"14,74,2,93,9","108,26,44,71,39"
8988814576,True,"8,85,29,20,14","54,123,53,128,84"
8988814570,True,"43,9,128,137,63","2,71,113,11,21"
8988814566,True,"128,85,35,13,129","12,26,71,39,135"
8988814564,False,"96,26,145,30,106","119,123,14,76,10"
8988814560,True,"93,25,86,105,104","74,64,36,26,67"
8988814556,False,"102,21,14,70,107","18,1,79,96,35"
8988814534,False,"71,47,119,67,74","108,11,85,20,5"
8988814531,True,"23,14,54,92,40","86,128,28,39,48"
8988814514,False,"70,44,25,14,39","51,80,33,1,2"
8988814508,False,"67,107,126,40,11","96,71,46,79,21"
8988814487,False,"95,94,97,39,7","22,53,47,71,11"
8988814481,True,"22,57,31,41,46","1,96,25,86,123"
8988814466,True,"9,86,43,67,2","7,55,88,41,119"
8988814457,True,"22,54,86,110,74","44,50,76,2,37"
8988814444,False,"12,59,9,7,138","16,107,86,30,34"
8988814443,True,"71,78,39,44,123","98,11,52,8,35"
8988814439,True,"110,54,128,15,49","11,101,135,14,76"
8988814434,True,"49,123,51,57,56","25,84,10,108,71"
8988814432,False,"21,86,26,67,76","5,8,7,128,47"
8988814409,True,"48,86,129,76,9","53,128,123,46,29"
8988814404,True,"15,22,14,8,16","145,26,105,68,62"
8988814387,False,"6,22,1,50,104","7,75,82,14,74"
8988814384,True,"35,42,14,123,29","31,6,40,4,103"
8988814378,False,"11,74,36,5,93","35,31,23,54,71"
8988814377,True,"74,64,60,87,54","39,2,93,62,128"
8988814372,False,"0,0,0,0,0","0,0,0,0,0"
8988814371,True,"35,31,2,30,44","21,29,22,64,8"
8988814362,True,"20,53,41,87,15","33,14,31,101,109"
8988814345,False,"26,42,6,22,111","14,35,5,91,65"
8988814343,True,"11,5,36,104,101","31,6,67,84,7"
8988814327,True,"25,85,44,16,58","43,107,71,123,46"
8988814326,False,"48,81,100,18,126","23,16,35,44,136"
8988814312,False,"136,138,22,85,13","12,17,123,5,36"
8988814280,True,"72,74,6,5,2","35,21,114,87,135"
8988814265,True,"23,34,61,29,10","59,18,42,78,58"
8988814263,True,"8,112,22,11,96","41,30,31,106,97"
8988814261,True,"92,76,55,54,14","98,86,11,119,145"
8988814260,True,"74,18,30,45,75","22,26,109,39,42"
8988814256,False,"131,21,17,1,60","145,36,9,2,121"
8988814241,True,"123,107,84,35,121","28,62,76,67,26"
8988814238,True,"5,15,18,42,37","2,111,36,20,6"
8988814237,False,"107,35,96,8,47","2,86,49,17,27"
8988814231,True,"111,114,74,96,123","35,9,42,67,26"
8988814216,False,"114,106,86,100,88","138,71,35,27,96"
8988814209,True,"135,74,14,50,44","11,5,59,123,28"
8988814195,True,"80,107,136,108,119","3,62,55,145,35"
8988814150,True,"35,71,108,74,41","26,54,22,42,14"
8988814131,True,"114,76,85,71,128","50,44,14,97,67"
8988814127,True,"21,55,72,39,14","44,85,76,105,136"
8988814124,False,"76,86,10,129,30","11,14,108,21,75"
8988814111,True,"101,97,86,36,12","84,107,5,138,20"
8988814097,True,"92,30,26,44,97","129,98,37,9,107"
8988814092,True,"71,80,91,74,86","110,2,64,8,106"
8988814077,False,"8,71,68,36,128","63,25,42,35,67"
8988814059,False,"51,9,123,6,13","98,39,75,119,41"
8988814056,False,"82,25,9,86,42","22,14,60,145,47"
8988814038,True,"64,114,6,45,84","55,5,14,101,56"
8988814037,True,"6,11,14,86,16","18,74,96,68,22"
8988814011,True,"105,106,27,110,11","55,54,126,84,121"
8988814010,False,"50,53,99,85,35","84,2,41,71,25"
8988814007,True,"92,105,44,17,114","41,55,36,59,53"
8988814000,False,"14,25,30,81,67","6,82,108,9,5"
8988813977,True,"12,25,98,119,27","85,71,136,113,46"
8988813974,False,"1,85,9,106,104","6,74,108,26,91"
8988813958,True,"44,17,47,40,33","58,21,14,8,22"
8988813933,False,"145,105,31,39,93","101,7,49,13,102"
8988813927,True,"53,107,128,26,90","6,96,126,84,75"
8988813908,True,"54,53,55,71,59","68,11,107,14,44"
8988813883,True,"17,8,71,64,81","30,138,16,114,7"
8988813879,False,"1,42,32,80,81","6,46,11,97,51"
8988813851,False,"71,62,105,14,67","11,20,128,84,36"
8988813850,False,"26,6,35,123,20","54,31,76,74,7"
8988813848,False,"3,17,29,8,74","54,90,136,88,75"
8988813831,True,"48,108,39,71,50","36,40,81,44,26"
8988813829,True,"128,87,14,42,11","25,26,119,29,46"
8988813795,False,"71,106,75,1,59","104,18,25,137,131"
8988813788,False,"11,85,138,9,98","88,59,12,35,40"
8988813771,True,"91,55,44,27,14","109,2,106,101,26"
8988813770,False,"74,63,123,48,129","90,11,21,59,35"
8988813745,False,"14,44,84,20,97","35,26,93,64,28"
8988813742,False,"84,96,67,106,86","111,60,93,104,9"
8988813736,True,"63,41,25,53,20","85,14,76,44,104"
8988813734,True,"42,87,135,40,97","55,25,14,119,70"
8988813732,True,"14,36,114,8,71","74,26,49,84,70"
8988813722,False,"65,6,87,75,55","11,85,155,86,110"
8988813719,True,"54,15,86,9,34","71,97,59,8,138"
8988813702,False,"11,90,102,74,33","45,9,2,54,100"
8988813692,True,"56,20,86,93,78","145,104,11,14,85"
8988813670,False,"9,2,22,84,12","88,114,71,41,86"
8988813661,True,"87,96,6,71,15","27,8,107,33,19"
8988813660,True,"48,53,9,120,106","51,3,108,11,17"
8988813641,False,"26,11,25,29,64","35,84,18,14,43"
8988813638,True,"2,109,80,145,25","36,52,42,71,14"
8988813637,False,"54,48,25,53,27","19,44,18,123,22"
8988813625,True,"74,35,1,123,28","29,14,80,12,17"
8988813618,True,"8,47,26,59,64","84,12,57,22,60"
8988813584,False,"48,31,7,44,21","1,74,5,36,67"
8988813583,False,"64,8,21,40,22","100,48,69,26,36"
8988813564,True,"22,31,11,36,104","76,96,10,86,101"
8988813562,False,"11,36,2,14,48","91,131,10,3,28"
8988813544,True,"35,68,96,57,48","89,45,28,7,120"
8988813540,True,"19,68,36,85,74","93,17,123,20,14"
8988813532,True,"71,9,69,74,41","86,107,57,39,8"
8988813526,True,"2,47,67,75,54","26,100,93,11,40"
8988813510,True,"126,123,120,1,40","91,8,9,55,25"
8988813509,False,"8,14,27,123,85","15,54,9,84,64"
8988813508,False,"11,2,36,34,14","128,70,108,53,45"
8988813477,True,"54,121,25,2,71","76,62,26,46,60"
8988813462,False,"128,131,67,55,76","7,26,1,35,21"
8988813460,False,"16,9,107,11,79","123,86,36,8,108"
8988813457,False,"71,22,43,44,36","21,102,26,53,56"
8988813425,False,"8,25,84,14,26","109,31,97,1,98"
8988813412,False,"16,44,111,5,11","25,53,104,26,31"
8988813408,False,"14,54,48,88,69","72,42,22,27,80"
8988813392,False,"11,94,63,68,14","120,39,109,86,105"
8988813390,False,"2,44,102,97,101","108,7,11,107,9"
8988813375,True,"114,65,56,78,18","145,8,19,103,109"
8988813372,False,"108,33,31,44,9","40,36,49,48,121"
8988813369,True,"32,7,6,22,84","41,63,17,96,14"
8988813368,True,"56,55,74,85,101","105,97,6,76,7"
8988813362,False,"108,105,87,91,63","8,37,11,119,99"
8988813331,False,"31,76,14,21,93","11,36,12,39,84"
8988813313,False,"10,85,34,21,14","88,11,135,83,65"
8988813312,False,"108,93,91,84,128","22,54,60,87,17"
8988813311,False,"108,62,145,32,86","74,9,40,8,2"
8988813310,True,"20,101,70,105,59","36,123,83,9,71"
8988813274,False,"96,14,84,75,8","107,85,42,35,86"
8988813265,True,"126,123,84,97,105","26,21,9,55,11"
8988813250,True,"14,39,2,45,9","75,98,8,59,86"
8988813247,True,"22,64,14,90,11","5,37,4,25,7"
8988813233,False,"123,11,100,145,104","9,136,108,105,67"
8988813229,False,"11,22,73,84,6","1,31,107,14,129"
8988813224,True,"131,104,64,48,21","42,15,50,101,18"
8988813221,True,"86,8,76,107,108","2,17,23,54,68"
8988813220,False,"5,119,8,14,19","63,25,138,102,45"
8988813219,False,"36,105,126,69,99","2,74,68,9,44"
8988813201,True,"38,14,123,74,11","27,46,15,42,85"
8988813194,False,"7,93,31,10,83","35,65,42,4,71"
8988813188,False,"72,98,5,50,33","63,42,21,14,88"
8988813185,False,"86,39,21,129,9","96,26,10,74,110"
8988813184,True,"74,96,47,14,39","37,19,21,86,25"
8988813182,True,"64,51,22,14,9","36,8,52,2,26"
8988813172,True,"90,135,11,97,100","64,145,108,22,71"
8988813169,True,"8,2,20,36,107","14,106,58,101,44"
8988813151,False,"123,114,7,120,84","5,88,70,36,18"
8988813146,True,"35,17,100,3,8","32,26,22,67,64"
8988813144,True,"58,13,107,29,48","113,99,9,112,32"
8988813141,False,"64,128,14,85,22","53,71,9,76,99"
8988813121,False,"14,104,29,88,123","74,96,21,101,25"
8988813120,True,"71,64,5,44,14","11,131,88,6,35"
8988813113,False,"26,53,63,8,87","75,15,114,49,12"
8988813096,False,"11,99,21,26,44","48,114,45,155,91"
8988813090,False,"95,79,25,78,102","74,35,30,135,93"
8988813086,False,"51,14,100,86,145","59,67,113,90,2"
8988813076,False,"102,35,7,8,72","12,101,21,22,88"
8988813069,True,"28,21,51,93,15","73,106,97,62,9"
8988813066,True,"135,39,28,54,112","98,86,74,120,11"
8988813062,True,"71,69,112,58,37","14,101,2,74,114"
8988813054,True,"8,129,9,100,49","2,63,3,11,84"
8988813053,False,"26,8,103,57,71","75,47,36,6,5"
8988813048,True,"48,5,2,50,25","67,123,106,71,9"
8988813045,True,"111,46,33,108,100","67,21,8,5,86"
8988813033,False,"25,111,101,42,4","5,81,114,18,90"
8988813027,True,"97,7,62,8,49","107,41,74,28,9"
8988813014,True,"67,137,15,110,69","34,6,87,102,100"
8988813013,True,"76,93,15,62,84","25,8,31,96,33"
8988813010,False,"107,108,6,103,44","26,21,35,49,110"
8988813009,False,"39,8,71,1,106","109,74,25,76,22"
8988812991,True,"31,76,28,22,18","62,84,67,25,108"
8988812986,True,"6,50,42,21,39","64,101,67,98,22"
8988812983,True,"74,48,45,35,6","36,19,84,93,10"
8988812980,False,"44,105,53,103,16","79,87,20,42,51"
8988812965,True,"74,15,31,34,11","87,12,108,106,14"
8988812951,True,"87,67,7,21,106","53,5,2,128,8"
8988812924,False,"29,76,123,46,100","25,83,97,72,41"
8988812910,False,"39,30,145,86,99","60,44,71,112,91"
8988812907,True,"87,61,11,1,48","28,93,22,68,30"
8988812906,False,"88,81,91,34,11","9,113,54,99,26"
8988812902,True,"9,6,84,7,99","22,48,31,108,101"
8988812880,False,"27,11,40,16,41","74,18,35,91,55"
8988812860,True,"8,84,22,105,1","138,108,101,25,60"
8988812854,True,"9,155,12,110,14","62,55,25,83,6"
8988812848,False,"26,77,30,8,21","71,93,22,88,32"
8988812826,False,"76,23,84,44,20","107,128,108,8,14"
8988812821,True,"41,63,39,52,31","71,89,11,23,36"
8988812820,False,"96,93,101,113,14","42,63,26,36,11"
8988812819,True,"46,29,11,37,110","84,18,106,96,5"
8988812807,True,"54,55,62,26,36","14,93,17,155,123"
8988812806,True,"97,62,26,93,35","40,9,21,96,54"
8988812805,True,"27,36,42,93,107","111,54,14,65,17"
8988812801,False,"65,30,51,96,1","74,54,55,131,85"
8988812796,True,"56,112,109,83,14","11,42,105,6,107"
8988812795,False,"9,68,93,85,54","95,96,27,17,40"
8988812769,True,"54,15,11,128,9","62,25,2,6,26"
8988812744,True,"3,54,86,98,43","35,18,84,19,11"
8988812719,True,"74,123,97,67,47","14,40,64,11,62"
8988812717,False,"12,17,36,62,88","13,19,105,69,21"
8988812714,True,"20,97,109,22,21","74,27,63,15,91"
8988812713,False,"112,20,15,9,69","26,2,12,135,35"
8988812712,True,"56,111,84,25,71","28,69,36,31,123"
8988812693,False,"67,20,84,14,11","131,44,54,7,9"
8988812691,False,"73,67,22,95,7","50,126,88,39,54"
8988812690,False,"90,26,70,100,97","105,107,46,57,84"
8988812687,True,"26,15,137,25,36","145,27,32,7,84"
8988812683,True,"119,99,14,76,67","100,32,8,112,1"
8988812679,True,"54,14,131,71,55","62,2,27,12,38"
8988812675,False,"7,97,87,11,71","27,112,104,18,88"
8988812661,False,"23,18,15,22,3","59,1,48,55,45"
8988812654,False,"14,88,11,67,69","99,136,8,45,5"
8988812645,False,"86,67,107,34,53","58,74,101,41,84"
8988812643,True,"35,82,114,11,31","2,9,8,97,26"
8988812630,False,"100,47,19,27,21","86,42,31,30,53"
8988812622,True,"87,14,86,96,42","8,5,69,35,128"
8988812609,True,"9,53,114,94,105","20,14,21,97,74"
8988812605,True,"107,1,69,128,14","97,86,54,7,62"
8988812604,False,"94,38,54,34,35","81,23,96,62,15"
8988812601,True,"105,97,54,25,45","106,123,119,53,108"
8988812589,True,"55,14,131,8,100","17,31,54,2,86"
8988812584,True,"85,121,46,70,42","53,25,104,26,14"
8988812581,False,"92,86,51,109,21","72,90,108,26,11"
8988812573,False,"2,39,14,128,41","68,84,18,21,42"
8988812555,False,"97,2,54,40,14","121,83,61,11,60"
8988812553,False,"84,138,105,7,20","46,100,40,136,88"
8988812551,True,"75,112,104,36,93","39,9,86,55,4"
8988812524,True,"7,70,67,85,56","17,145,123,105,8"
8988812522,False,"96,97,36,9,29","53,2,47,74,6"
8988812521,True,"32,21,71,74,94","5,29,93,40,7"
8988812514,True,"67,75,29,5,99","39,84,2,87,6"
8988812511,True,"35,5,7,26,23","14,9,67,56,22"
8988812506,True,"12,29,76,14,86","48,80,35,93,71"
8988812505,True,"36,119,82,7,98","62,80,83,55,67"
8988812494,True,"60,14,57,86,35","85,54,21,25,83"
8988812492,True,"30,12,62,74,44","14,2,87,67,93"
8988812477,True,"49,3,109,14,101","7,135,68,90,54"
8988812475,True,"63,109,26,120,35","108,86,96,53,11"
8988812474,False,"40,47,86,7,9","5,20,34,22,35"
8988812471,False,"91,9,74,39,136","44,108,25,21,26"
8988812468,False,"67,97,26,128,17","8,114,79,64,98"
8988812466,True,"95,59,42,2,74","114,98,123,71,35"
8988812455,True,"7,86,15,26,36","27,96,76,59,6"
8988812452,True,"84,28,26,20,22","36,123,21,11,37"
8988812448,False,"14,15,35,30,49","108,68,41,39,26"
8988812430,True,"93,9,123,14,108","42,11,145,71,31"
8988812428,False,"56,37,84,18,50","33,19,105,114,102"
8988812424,False,"25,2,46,62,105","74,26,93,69,85"
8988812416,True,"67,42,45,5,86","12,7,38,26,17"
8988812412,True,"67,14,48,13,17","6,84,43,109,50"
8988812398,False,"121,54,107,21,128","52,75,41,14,93"
8988812388,False,"86,84,25,40,14","19,42,26,31,47"
8988812376,False,"7,46,108,84,10","11,16,74,83,72"
8988812375,False,"68,93,145,36,14","37,54,87,49,113"
8988812360,True,"64,104,6,5,35","78,1,45,86,85"
8988812349,False,"25,26,11,121,38","48,78,123,74,14"
8988812335,True,"84,74,5,42,48","81,62,17,66,54"
8988812333,True,"60,22,35,37,82","54,15,86,30,14"
8988812313,False,"98,119,21,112,39","86,90,85,17,8"
8988812306,False,"96,30,18,74,84","101,53,88,54,128"
8988812305,True,"68,22,47,56,71","42,21,33,41,35"
8988812303,False,"85,36,13,111,70","62,21,25,2,11"
8988812296,False,"76,108,31,8,27","62,11,135,36,26"
8988812285,False,"7,14,35,11,74","53,101,93,9,104"
8988812280,True,"110,135,35,12,71","36,119,84,97,11"
8988812278,False,"91,111,14,36,108","62,61,20,2,26"
8988812272,True,"11,83,36,82,105","30,135,8,62,106"
8988812271,True,"62,108,35,67,26","28,93,5,54,83"
8988812256,False,"68,84,15,60,18","19,62,76,101,8"
8988812254,False,"120,109,107,26,96","74,54,5,131,71"
8988812253,True,"54,28,51,35,22","39,145,14,107,119"
8988812235,False,"35,75,83,8,50","7,53,68,67,101"
8988812231,False,"131,5,59,76,8","33,1,84,91,9"
8988812218,False,"71,46,16,113,107","47,105,48,84,8"
8988812216,False,"36,35,69,83,53","131,9,11,126,14"
8988812213,True,"14,69,6,15,35","87,89,11,84,26"
8988812206,False,"100,7,38,91,48","86,36,114,5,21"
8988812201,False,"60,62,46,34,121","45,23,85,2,93"
8988812200,False,"34,86,83,15,53","49,121,55,123,1"
